z,u,T,rho,viscosity,thermalConductivity,cp,HeatRelease,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,ProdRate-H2,ProdRate-H,ProdRate-O,ProdRate-O2,ProdRate-OH,ProdRate-H2O,ProdRate-HO2,ProdRate-H2O2,ProdRate-C,ProdRate-CH,ProdRate-CH2,ProdRate-CH2(S),ProdRate-CH3,ProdRate-CH4,ProdRate-CO,ProdRate-CO2,ProdRate-HCO,ProdRate-CH2O,ProdRate-CH2OH,ProdRate-CH3O,ProdRate-CH3OH,ProdRate-C2H,ProdRate-C2H2,ProdRate-C2H3,ProdRate-C2H4,ProdRate-C2H5,ProdRate-C2H6,ProdRate-HCCO,ProdRate-CH2CO,ProdRate-HCCOH,ProdRate-N,ProdRate-NH,ProdRate-NH2,ProdRate-NH3,ProdRate-NNH,ProdRate-NO,ProdRate-NO2,ProdRate-N2O,ProdRate-HNO,ProdRate-CN,ProdRate-HCN,ProdRate-H2CN,ProdRate-HCNN,ProdRate-HCNO,ProdRate-HOCN,ProdRate-HNCO,ProdRate-NCO,ProdRate-N2,ProdRate-AR,ProdRate-C3H7,ProdRate-C3H8,ProdRate-CH2CHO,ProdRate-CH3CHO 
0.0121875,1.5755741665609895,1892.0524639486566,0.17888763338570499,6.385087396784758e-05,0.13342408710343004,1431.196375639374,30969583.374758076,0.00010469752238738711,1.7470298310066624e-05,0.0005849323139936037,0.05308883030230801,0.0024188246544900637,0.09405109029152092,4.8627153588154124e-06,2.2105635614372475e-07,-1.5417908600112385e-18,-1.7309147375183322e-18,-2.5583386342449686e-18,-4.021250747989495e-19,-2.4950848663190478e-17,1.6653034709977053e-16,0.0033682123446786166,0.1121353066950501,5.822330334595942e-10,1.77290289517605e-12,8.28072133781638e-18,-2.4569204877063004e-18,-4.270727806215323e-17,-2.5787065960843914e-18,-3.6812619118158547e-16,-1.7914580537014256e-17,-3.012735605266834e-16,-1.5969499545846165e-17,-2.980577440334627e-17,-1.424868711179957e-16,-6.090288523947567e-16,-1.6683317173493934e-16,3.6244481552196625e-10,2.3206057402806898e-10,1.0256157492315987e-11,1.1527101274436237e-11,8.122782226612018e-10,1.0291939152171204e-05,9.631939877123492e-09,5.987177756035734e-07,6.492724824746176e-10,2.5579702946088198e-14,1.4531596904859077e-11,1.401720526713364e-17,-3.8806350581445806e-18,1.257005464349607e-13,4.4729686473972523e-13,2.709072144624781e-11,2.083796406567206e-12,0.7342146488104659,5.223704737005684e-16,-8.837829500295087e-18,-3.3306532674483633e-17,-3.702583602530386e-18,-1.955618150259016e-16,-0.0251683847696236,-0.0238963186466127,-0.013679881786242904,-0.0252340508424013,-0.017228191188051592,0.04575510549492726,-4.588656865385854e-05,-1.4964274795781352e-06,3.780833717134541e-13,4.322401065079726e-13,2.552187627075448e-13,2.9398328862615426e-13,-7.462905624864719e-14,-5.224968638120044e-13,-0.035689373945405785,0.03568939842194847,-1.9682630605880006e-08,-4.1702466035963846e-11,2.1726019310119993e-13,2.2086426845762298e-13,1.9865632625558064e-13,2.2223317286459502e-13,3.9931552655261705e-14,2.110083630084346e-13,8.250060871238287e-14,1.9447626841567495e-13,1.87677075929123e-13,2.6504893362200806e-13,3.140214978076854e-17,1.4636924255204671e-13,-3.2612151967028657e-09,-8.458035055343098e-09,-1.6351339037147647e-10,-4.705313402558058e-11,-1.4310112759207115e-08,2.5574935686913858e-05,3.149726152682154e-08,8.007200754820116e-07,-4.609634865784068e-09,-5.2697964773342096e-12,-2.6933959045150985e-09,2.212562382231959e-13,3.271996832876931e-13,-1.0992842867239498e-11,-3.664436962530054e-11,-1.8486856133093307e-09,-1.6342691782273503e-10,-1.3578977941229933e-05,0.0,1.5317965053665236e-13,1.4701979460680215e-13,1.9033479775600806e-13,1.3919103579482748e-13
0.012375,1.5820042749802337,1900.6300286799465,0.17816053871094814,6.403947123308046e-05,0.1338698419034093,1432.2966529375724,24482426.829723634,9.112418573965634e-05,1.4003162361151766e-05,0.0005049568997649908,0.05277908407773363,0.0022748597133629626,0.09436673032672967,4.248390634449792e-06,1.9964310627998758e-07,7.375647711418733e-19,1.0978756463925942e-18,1.3015284055564882e-17,6.787123769441007e-19,6.60170276264746e-17,6.33835437962452e-17,0.0029506643744725003,0.11281437888977958,4.0721948477364916e-10,1.3460166353773423e-12,1.2163866530817935e-17,1.3825668992657486e-18,2.298010249210832e-17,1.1309330211787359e-18,1.7565500683493098e-16,7.666569275526043e-18,1.404308661961589e-16,6.922732385972404e-18,1.3381197552473278e-17,6.60188186099379e-17,2.8335152114498613e-16,8.541300434973514e-17,3.3773619762100213e-10,1.9120744208609036e-10,9.439900000017226e-12,1.1454835498249897e-11,6.556417957848049e-10,1.0666464596126837e-05,1.0498185511543997e-08,6.116538414704801e-07,5.779811472775892e-10,9.625294149193146e-15,5.66737409156431e-12,5.448430767418251e-18,1.629135312795906e-18,5.911368857485465e-14,2.1009820394894763e-13,1.4707770042942082e-11,1.0926405225629286e-12,0.7341884595059551,1.5424956522491684e-15,3.794868139158766e-18,1.5040613080515746e-17,1.5252970821622952e-18,8.530429319838205e-17,-0.020265445274531554,-0.017370180782492937,-0.010988796525680564,-0.01932303413197166,-0.01557147928212167,0.03675584775096779,-3.669082180997861e-05,-1.2085345960184891e-06,-1.5905352813972139e-13,-1.8130299713663026e-13,-1.1844167295428723e-13,-1.240325516353849e-13,-8.897434996506643e-14,-1.401327449841112e-13,-0.028503371679265675,0.028503386845924343,-1.3378283947875446e-08,-2.9908241108109226e-11,-9.248924789850397e-14,-9.307642212103337e-14,-8.51663170060015e-14,-9.336793907912897e-14,-9.67152028812188e-15,-8.830634447660872e-14,-2.944414956319397e-14,-8.118228832941093e-14,-7.82476034608201e-14,-1.1174990676549119e-13,-3.6551167467406325e-15,-5.894313845044149e-14,-3.0327582719160987e-09,-6.450990302283162e-09,-1.0683302947204679e-10,-1.1473175738649169e-11,-1.1086703611872317e-08,2.220873496415535e-05,3.0035054235674346e-08,6.425285948877032e-07,-4.076490809267024e-09,-1.9608605625646224e-12,-9.260347660816377e-10,-9.589203751708963e-14,-1.374927643199537e-13,-4.118767567249368e-12,-1.433721612236313e-11,-7.466602619435751e-10,-6.227998477995056e-11,-1.1743109746308218e-05,0.0,-6.419847721957502e-14,-6.131563785682688e-14,-7.969354071688606e-14,-5.674990884276926e-14
0.0125625,1.5872180539103515,1907.6070774227876,0.17757530742174182,6.419242167472964e-05,0.13423162832420707,1433.1839081223684,19684100.241034888,7.992225638436992e-05,1.1383020375274416e-05,0.0004399681608817597,0.05253400353335967,0.002144494421787577,0.09462692636753876,3.7538632835274682e-06,1.8197997390425013e-07,1.4640585437296584e-19,2.510386403942838e-19,4.137654811656967e-18,1.9620781829873895e-19,1.8683785901323158e-17,1.543887362237721e-17,0.002604969854593487,0.11337575300735714,2.9154448242947626e-10,1.0405209935781674e-12,6.206765365525142e-18,3.4191152369123735e-19,5.639525732668047e-18,2.870745778636185e-19,6.013780998192121e-17,1.895494023195278e-18,4.129776240248359e-17,1.4296157528571541e-18,2.9281921910529473e-18,2.115839184867336e-17,1.0190061321376788e-16,2.989677808870746e-17,3.14700282121686e-10,1.5939361335342583e-10,8.750238807791302e-12,1.1411331811912615e-11,5.359873679834108e-10,1.0997101087768385e-05,1.1324915218405948e-08,6.200210863940933e-07,5.148263782656274e-10,3.893925911523751e-15,2.358661918365266e-12,1.6918421405365887e-18,2.958857872365159e-19,3.027377399828095e-14,1.050027683719984e-13,9.281090776320805e-12,6.771031352066394e-13,0.7341670132373211,1.3924245774575398e-15,7.519342750983266e-19,3.2655529269726242e-18,3.2999275115626194e-19,2.4460934349121947e-17,-0.016483059763567284,-0.01274523658083416,-0.008825146013918352,-0.01511601262717562,-0.014191950462789434,0.02996727557114921,-2.925295437533773e-05,-9.825450453403763e-07,-2.911827853705114e-14,-3.376929907576716e-14,-2.4186937033854258e-14,-2.2869457228723664e-14,-2.8919759580149644e-14,-2.967700007640545e-14,-0.023322302486704596,0.023322311914451017,-8.709990236318427e-09,-2.1062098402138807e-11,-1.75858494492929e-14,-1.733713746231773e-14,-1.8206178501594205e-14,-1.698948457092242e-14,-2.274042647664936e-14,-1.7368222112360022e-14,-2.2553587952099804e-14,-1.6080685863149217e-14,-1.6007207576474404e-14,-2.6702658880689446e-14,-2.0154817924818853e-14,-1.6238687981913838e-14,-2.851302343407711e-09,-4.911477006279287e-09,-8.257197322149744e-11,-7.629704719814004e-13,-8.385817124626917e-09,1.94741186560274e-05,2.9024319412683714e-08,4.763747016269429e-07,-3.6390683649789586e-09,-6.739822227453198e-13,-3.400952965767649e-10,-1.760558504737148e-14,-2.4996927142723184e-14,-1.7064696416882983e-12,-6.220848156607279e-12,-3.217943156233622e-10,-2.545252099638146e-11,-1.0213469775375954e-05,0.0,-1.2067628832826178e-14,-1.2395487827728722e-14,-1.459654147164041e-14,-1.7061566452319298e-14
0.012750000000000001,1.5914979923878434,1913.3514941020694,0.17709776274455385,6.431801959534899e-05,0.13452896923117555,1433.9086786365565,16051319.403585134,7.061072201576748e-05,9.373781427302006e-06,0.0003866502769425665,0.05233760885085426,0.0020267494594090455,0.09484343764886968,3.3514568817584996e-06,1.6719230921008248e-07,-1.8526729249295475e-19,-2.319087552936575e-19,-1.6071224869271299e-18,-1.1870529747209527e-19,-1.764259146219587e-17,-1.4449334430723645e-17,0.0023152459633197496,0.11384568943513954,2.1313418364081424e-10,8.173997676788527e-13,2.667080120271846e-18,-2.8513886278474505e-19,-7.201060702513619e-18,-3.619023332364589e-19,-7.057709336168345e-17,-2.3549606326336756e-18,-5.1709592055261945e-17,-2.051713363451681e-18,-4.296361903385177e-18,-2.3469180260916683e-17,-1.0364808951653123e-16,-3.824653109867889e-17,2.9330535838445056e-10,1.3416279265269336e-10,8.135790100808582e-12,1.1350751357362003e-11,4.434325471481024e-10,1.1290889078004403e-05,1.210672551699753e-08,6.240738948444894e-07,4.591808462416299e-10,1.7048466590009983e-15,1.046285605413167e-12,3.70690506460046e-19,-4.456240785747705e-19,1.6513832492532682e-14,5.5860777637932446e-14,6.7743461075543104e-12,4.885017173686607e-13,0.7341491865712592,8.1737376469929985e-16,-1.0932087560394178e-18,-4.839923387302054e-18,-4.271336405174423e-19,-2.868867687804692e-17,-0.013501999239929304,-0.009495425843571789,-0.007156807141531836,-0.012015919657357233,-0.012856070462532829,0.024690369615939605,-2.3598458522662022e-05,-8.131221397920308e-07,4.351305069197264e-14,4.9625759952782906e-14,3.219500487956734e-14,3.3836502440226185e-14,2.2511694767579973e-14,2.5247187057512707e-14,-0.019385587101594222,0.019385593233516737,-5.8238276421663235e-09,-1.5154471036438657e-11,2.5237614180745794e-14,2.5665109897928454e-14,2.3732291983799016e-14,2.53990262867544e-14,7.318717414468826e-15,2.4741628019029816e-14,1.2394074493827002e-14,2.2807606448849033e-14,2.207402991670903e-14,3.2456707534982016e-14,5.822666743133182e-15,1.685215240400966e-14,-2.6767564342851804e-09,-3.821371263996334e-09,-7.02052257315929e-11,7.088692672723729e-13,-6.423258726785257e-09,1.7211995826290154e-05,2.7787180858541703e-08,3.1275353272123595e-07,-3.2251914187705303e-09,-2.1630515202762861e-13,-1.3260139957175277e-10,2.5806813285034358e-14,3.7742636962733407e-14,-7.636409455863027e-13,-2.8338211822244303e-12,-1.4624588059900913e-10,-1.1147829853613019e-11,-8.921178516038165e-06,0.0,1.7686846911140696e-14,1.7223000981689614e-14,2.1832370268182412e-14,1.761957274933183e-14
0.012937500000000001,1.59504635101648,1918.1274332441017,0.17670378900354444,6.44221944837444e-05,0.13477577472930294,1434.5067892913091,13252236.239027927,6.281761082644015e-05,7.812177935783728e-06,0.0003425127652296138,0.05217883350379369,0.0019204961233129298,0.09502508566416051,3.0209306290773453e-06,1.5466856674944073e-07,-7.82535158311913e-20,-1.0899151516063343e-19,-1.255932114720155e-18,-8.299346091385879e-20,-1.3397437951589538e-17,-1.2654496777497283e-17,0.002070364153002276,0.11424247854048611,1.588129985571586e-10,6.515451933683432e-13,1.899791304189966e-18,-1.2559121865231272e-19,-4.185056389409252e-18,-2.5145780415283825e-19,-6.629698582113248e-17,-1.437863924193764e-18,-3.788015370446311e-17,-9.53396731628617e-19,-2.1543400805036774e-18,-2.0077855573864177e-17,-9.809702983013961e-17,-3.974376101704626e-17,2.735400900846837e-10,1.138545773206972e-10,7.574472482740298e-12,1.1256625531989905e-11,3.709862411236459e-10,1.1553250939170747e-05,1.2839167126679808e-08,6.24197440877935e-07,4.1035338689144424e-10,8.162288611546871e-16,4.948792684733857e-13,1.3620435922498485e-19,-1.8688897133609124e-19,9.524095502587731e-15,3.1865463136927905e-14,5.560844585535944e-12,3.946799163547379e-13,0.734134232221005,3.747136683707907e-16,-4.90486726744703e-19,-2.3615660899495314e-18,-2.254470138725648e-19,-2.021123439131321e-17,-0.0111440734803864,-0.007178088930927385,-0.005862453102327825,-0.009672485557831073,-0.01162181905947146,0.020554335535805768,-1.9236002764345834e-05,-6.825021183020201e-07,1.8697843068899994e-14,2.1122038596455085e-14,1.5671861332493667e-14,1.436533453068665e-14,2.459401155375228e-14,2.130157032331019e-14,-0.016299216254248187,0.016299220380508118,-3.984913912257549e-09,-1.1133448027724714e-11,1.0731704406694101e-14,1.0857895879859016e-14,1.2453050501128786e-14,1.0907145328582279e-14,2.7340741150887627e-14,1.0989126986934543e-14,2.276860391025033e-14,1.0103664492080452e-14,1.0463915746818477e-14,2.0799358705160393e-14,2.1419682480219006e-14,1.446949148669361e-14,-2.4989293013942894e-09,-3.0280936883344546e-09,-6.284586222534395e-11,-1.5112269059930888e-12,-4.980478802593621e-09,1.5316093789771228e-05,2.6345205872166914e-08,1.583756873009047e-07,-2.8430269836481478e-09,-8.446950939659144e-14,-5.441991877977117e-11,1.1054311557463024e-14,1.584621590545051e-14,-3.658889780241411e-13,-1.3488262121857645e-12,-6.92832268535222e-11,-5.2765572865804994e-12,-7.820332134717695e-06,0.0,7.616375893224326e-15,7.930298959048966e-15,9.294262771528956e-15,1.293856736368644e-14
0.013125000000000001,1.5980091374679486,1922.1263032993434,0.17637617160598706,6.45092277869145e-05,0.1349820455546154,1435.003871670196,11072396.118030546,5.6254767702597606e-05,6.583589939163648e-06,0.000305685555061503,0.05204985612307603,0.0018246479619677218,0.09517846603049906,2.747259445391246e-06,1.4396913382383188e-07,-5.4909654915351895e-19,-7.28889656072496e-19,-7.768343160498566e-18,-4.55202048928814e-19,-6.601601853124908e-17,-5.3221743276882656e-17,0.0018622504708107363,0.11457926862656811,1.2046126171230408e-10,5.261548586807009e-13,-9.315870290545475e-19,-9.676778426875394e-19,-2.4853383716947166e-17,-1.1671281729586663e-18,-2.71344173460875e-16,-7.115965622732864e-18,-1.8223351988556006e-16,-5.9569828367601044e-18,-1.3523218824375799e-17,-8.047377851703484e-17,-3.7313602294848016e-16,-1.6360013809627049e-16,2.5537831996910554e-10,9.73160017283685e-11,7.0560246977082294e-12,1.112470262687659e-11,3.1365264363881867e-10,1.1788351999504678e-05,1.3518973713847609e-08,6.208586271100473e-07,3.676463921190726e-10,4.232605226272903e-16,2.460704787965139e-13,-4.344451460757384e-19,-1.2400870724710897e-18,5.431490944591743e-15,1.9317121063956722e-14,4.938827647833148e-12,3.42130919476638e-13,0.7341216717374226,-1.3714181165891312e-16,-3.136648501334045e-18,-1.5233517938255834e-17,-1.2111639522327385e-18,-9.500846850754562e-17,-0.009316433425484497,-0.005396240244966816,-0.004853319856114075,-0.007829254327510072,-0.010680766053374792,0.017363443032595526,-1.5837442387942574e-05,-5.818620146340531e-07,1.222163054207398e-13,1.3950863725049746e-13,9.275827037251366e-14,9.52016198582851e-14,7.290685886451847e-14,7.766398718077984e-14,-0.013848209716035545,0.013848212502264845,-2.7204889434115164e-09,-8.194214963066521e-12,7.100704475295296e-14,7.11897474838582e-14,6.846715113796685e-14,7.168547421724802e-14,3.209599804629279e-14,6.928887154614331e-14,4.595654311604192e-14,6.375034646519569e-14,6.233917169539567e-14,9.589709712911492e-14,3.277006926607049e-14,4.822301851887771e-14,-2.367568805559256e-09,-2.423177556806056e-09,-5.863008062993338e-11,-5.321403979211035e-12,-3.882896331276344e-09,1.371188098923176e-05,2.5048408469497754e-08,1.8160211094131032e-08,-2.5204011032189296e-09,4.2734349588224254e-14,-2.2935132452272827e-11,7.240276482686259e-14,1.0526299982441277e-13,-1.7557982347707602e-13,-6.304422147792784e-13,-3.375422149407626e-11,-2.6511531602430683e-12,-6.879024553705423e-06,0.0,4.95852974695723e-14,4.853017922978096e-14,6.143856474227204e-14,5.3916002091495066e-14
0.0135,1.6024900006387308,1928.2010123373973,0.1758829906839781,6.464103898269879e-05,0.1352941635533798,1435.7495323777441,8000299.844762661,4.617622029896799e-05,4.858126254695872e-06,0.0002497687155934827,0.05186330161809663,0.0016636262784210654,0.09541394307765279,2.3369445730778083e-06,1.2717342466980107e-07,5.748960956950805e-19,7.551320056194835e-19,8.776813249494011e-18,4.979073002144313e-19,7.900164236144186e-17,6.429617932644237e-17,0.001539214724831804,0.11510002884317243,7.370464010633931e-11,3.601282251757033e-13,3.3942439981072347e-18,1.0475221553572678e-18,2.915512758890375e-17,1.3008690927999374e-18,3.440583208619818e-16,7.528106968359469e-18,2.1670097310787104e-16,6.226867432978843e-18,1.5152665693782478e-17,9.007440358885906e-17,4.2628614419981586e-16,2.323156729424612e-16,2.2433031506791284e-10,7.29312121457032e-11,6.145585248465624e-12,1.0757107974735392e-11,2.3258915422625774e-10,1.2186154261243036e-05,1.4694901045730874e-08,6.053043938078545e-07,2.994926395333139e-10,1.9166684723648816e-16,9.799584434213158e-14,5.587562657307394e-19,1.2646515207924522e-18,3.836122105597309e-15,1.1300754042463226e-14,4.490673679255813e-12,2.907547584285165e-13,0.7341038111990151,1.996525978000333e-15,3.242619360974035e-18,1.7028850020096524e-17,1.2273627715262694e-18,1.06758130654386e-16,-0.006556241374150791,-0.003370566367277804,-0.003492112713429122,-0.005387371891163862,-0.008599334435286269,0.012547347575391856,-1.1424407705334331e-05,-4.395673037535663e-07,-1.2499732077670525e-13,-1.4252351480339063e-13,-9.510151217212097e-14,-9.724151474348698e-14,-7.654104854437906e-14,-8.062962138746492e-14,-0.010331487231223195,0.010331488845798901,-1.5881767246110675e-09,-5.312508170564549e-12,-7.268522290286087e-14,-7.282238896855206e-14,-7.024210915377708e-14,-7.316729936188594e-14,-3.3371663255307844e-14,-7.093370726028135e-14,-4.8543025436661034e-14,-6.52680646044695e-14,-6.388149959926903e-14,-9.918488946202331e-14,-3.4324929881172085e-14,-4.850022932077174e-14,-1.974952380450381e-09,-1.700310470224671e-09,-5.0467973363015677e-11,-1.2272380323533347e-11,-2.6381228792108337e-09,1.1225249642456255e-05,2.1414251571102683e-08,-1.8366591076438523e-07,-1.9607125216139146e-09,-9.420629515319827e-14,-6.1436762674122724e-12,-7.40747219979722e-14,-1.0754230912146417e-13,-9.075288504470248e-14,-2.6054377552707145e-13,-1.067295873175839e-11,-1.197803497021696e-12,-5.434169180956912e-06,0.0,-5.0659551072323204e-14,-4.9646757689922487e-14,-6.279828547726912e-14,-5.5630702598594034e-14
0.013874999999999998,1.6058459651445223,1932.7640440358452,0.1755154230029942,6.473973376853583e-05,0.13552848018427432,1436.3049682472697,5945709.225055598,3.866230820694001e-05,3.7017519376884717e-06,0.0002085066051852593,0.05173095318994617,0.001530000796173988,0.0955931632963455,2.0390709295385825e-06,1.1422269918911129e-07,-1.926401546721539e-19,-2.4623747025635555e-19,-2.7378414383251673e-18,-1.5672934226012156e-19,-2.739351547073371e-17,-2.1952298027736085e-17,0.001293155928855067,0.1154962837743405,4.74183199318553e-11,2.5541341996640047e-13,-4.07625296660452e-19,-3.4109653898807997e-19,-1.0582844434363802e-17,-4.1954645229369183e-19,-1.1626760111583197e-16,-2.438606720781573e-18,-7.581638753514906e-17,-2.11050458306391e-18,-5.435852519856094e-18,-2.777149418107327e-17,-1.314527704353176e-16,-8.054897446659975e-17,1.9845353114924706e-10,5.576897259774617e-11,5.3615850162294326e-12,1.0299759498676856e-11,1.7788496960558917e-10,1.2521126163100653e-05,1.5681207033714015e-08,5.824484393856582e-07,2.470764907900072e-10,1.059109675573737e-16,4.8914847283553346e-14,-1.6989960277413726e-19,-4.271871548214188e-19,1.7106402910502966e-15,7.798954209230409e-15,4.285917663471369e-12,2.572711725834548e-13,0.7340902990524949,1.1947528968618212e-15,-1.0935118271968894e-18,-6.101383984043827e-18,-3.9554685945272057e-19,-3.576477368922018e-17,-0.004776538462296859,-0.0021720280567278515,-0.0025404583058854934,-0.003791149987541685,-0.007108047387348516,0.00942102700494929,-8.223518193412478e-06,-3.363202896118778e-07,4.225793275035497e-14,4.815588096503494e-14,3.167793859289779e-14,3.2881682590792486e-14,2.0978180890218818e-14,2.3618590222962996e-14,-0.007817842106225688,0.007817842995580212,-8.799157775532182e-10,-3.2490883125703706e-12,2.454540744187064e-14,2.465041587400745e-14,2.300672630591869e-14,2.4703709440594715e-14,2.144044618176817e-16,2.383739177153247e-14,9.960702993237432e-15,2.1943575243684813e-14,2.1226990352519315e-14,3.168040947211565e-14,4.272862914193036e-15,1.1796385861340008e-14,-1.653402664291039e-09,-1.1821399740701595e-09,-4.367038467211933e-11,-1.787725219687975e-11,-1.7584353772145504e-09,9.360058467340006e-06,1.815457787871492e-08,-3.395145305851566e-07,-1.509613158074272e-09,2.4852098460095292e-14,-1.9509570942375916e-12,2.504508342333454e-14,3.638324382130061e-14,-3.09175138490924e-14,-6.353292257102907e-14,-4.316989011587782e-12,-6.618440390130955e-13,-4.345626754142075e-06,0.0,1.7075839797762014e-14,1.651689341906883e-14,2.124639186231898e-14,1.6992262125873384e-14
0.014249999999999999,1.608413744242506,1936.2633515130715,0.17523521846045564,6.481520854858993e-05,0.1357080935334125,1436.7279389486948,4518379.234992382,3.295243674607445e-05,2.9020369578228125e-06,0.0001774098936835364,0.051635422991532544,0.0014184864902649827,0.09573248254396709,1.818800009320675e-06,1.0408027878343628e-07,-1.8593519883127158e-20,-2.6126678405752033e-20,-3.749286387462105e-19,-2.1141193034554267e-20,-4.2334563467271074e-18,-3.716946487557792e-18,0.0011031505985582121,0.11580196916598125,3.1916078224021586e-11,1.8761373790153028e-13,1.5724450563711689e-19,-3.491169080758292e-20,-1.382427422725772e-18,-6.611164912754333e-20,-2.3540045813891043e-17,-3.261738030447814e-19,-1.1961470155320434e-17,-2.32982831320408e-19,-6.501854733426705e-19,-4.733899193112038e-18,-2.5452595479953206e-17,-2.0068987709262447e-17,1.7699008407543897e-10,4.3458519380036425e-11,4.691973651192992e-12,9.79263281175628e-12,1.3985623382936872e-10,1.280796243445332e-05,1.6492707413315643e-08,5.550914297604748e-07,2.0680730425873944e-10,7.214778058312682e-17,3.0789692859295657e-14,-1.3917838670033792e-20,-4.360705672393351e-20,1.0830267754717212e-15,6.543244751843748e-15,4.1481554386208315e-12,2.31166777166149e-13,0.7340799207973694,1.2857727239796975e-15,-1.1874274688686783e-19,-7.263513106847758e-19,-4.667869641745182e-20,-5.594433717650563e-18,-0.00355802589410831,-0.0014492301637424113,-0.001891086626402702,-0.0027164060797690457,-0.005912111596074383,0.007241979395858466,-6.0375940146563515e-06,-2.6189075326726907e-07,4.369486182777997e-15,5.004509468550869e-15,3.454973737640393e-15,3.40316197885754e-15,3.958472171117558e-15,3.685189760044383e-15,-0.005999104705478016,0.005999105223127481,-5.118793815654557e-10,-2.0917540086161368e-12,2.560244290479007e-15,2.5379885750663064e-15,2.7000006840130715e-15,2.5670316660763103e-15,3.653849231989974e-15,2.5408628923272958e-15,3.6349081430245086e-15,2.345849038711763e-15,2.3778098606116716e-15,3.9773837661403174e-15,3.3728194496084642e-15,2.352537351280024e-15,-1.3743541940262737e-09,-8.40026374270694e-10,-3.769778646100108e-11,-2.16730341743265e-11,-1.2089970800357649e-09,7.938735064768718e-06,1.505731013585891e-08,-4.429581518717101e-07,-1.1595787381726e-09,1.5875391542116247e-15,-7.021262577546271e-13,2.6032102403677006e-15,3.718246758663365e-15,-1.528293793606628e-14,-2.850865812897573e-14,-2.5348335088570187e-12,-5.113293356376816e-13,-3.531010483210197e-06,0.0,1.8125342254753545e-15,1.8476254479366685e-15,2.1920369840927403e-15,2.579223521036912e-15
0.014624999999999999,1.6104130565672945,1938.9928569785263,0.17501766562023605,6.487393342715655e-05,0.13584814706141243,1437.055896166252,3497231.5239568437,2.8544689972900347e-05,2.3340717822917166e-06,0.0001535601796607691,0.051565425849338986,0.0013249982490843473,0.09584259859451881,1.6534442916823246e-06,9.604773426759378e-08,1.6702412847704017e-19,2.106421914999784e-19,2.6931748297054894e-18,1.497962317961436e-19,3.065756535694978e-17,2.5706733976824956e-17,0.0009545823488064249,0.11604077399722137,2.2380905763463575e-11,1.4221968101216936e-13,8.870296424587618e-19,3.050977446633357e-19,1.1070544925012624e-17,4.293357434440141e-19,1.4962891525605688e-16,2.231374343207217e-18,8.361664255474709e-17,1.8212352266657376e-18,5.250861871582231e-18,2.839665528356307e-17,1.486865957753183e-16,1.2637537509273374e-16,1.5922258703894816e-10,3.4501143587949256e-11,4.125587818672412e-12,9.270653230061574e-12,1.127401616559079e-10,1.305746889577524e-05,1.7150588984033823e-08,5.256107964395562e-07,1.7583394778830389e-10,5.4836724704088283e-17,2.2811831833844403e-14,1.5268927224127536e-19,3.575619746352542e-19,1.0425340775696778e-15,6.072612037548068e-15,4.02201878752114e-12,2.0905824965954149e-13,0.734071831774912,1.6839719867159342e-15,9.286745665296002e-19,5.8424547400910585e-18,3.36740371056784e-19,3.7578071613546216e-17,-0.002698972716130162,-0.0009960846748549692,-0.0014350384065971607,-0.0019767835687622658,-0.00494326651478999,0.005671108600860907,-4.504734214270468e-06,-2.0652109825774123e-07,-3.5490000136501615e-14,-4.046293335840625e-14,-2.7059494975873673e-14,-2.7613143537125565e-14,-2.0713107052241345e-14,-2.1951684284642068e-14,-0.004663819804438293,0.004663820120385139,-3.108449339863041e-10,-1.4045643938502667e-12,-2.065490321401396e-14,-2.067655672640154e-14,-1.982959324420271e-14,-2.076990486917903e-14,-5.772711885634859e-15,-2.019015320338937e-14,-1.2826414325049738e-14,-1.8557543979463902e-14,-1.8139418591911354e-14,-2.825040434644497e-14,-9.640042984529026e-15,-1.0790129789784233e-14,-1.138444763937231e-09,-6.063519286959049e-10,-3.2206380120300846e-11,-2.3568188303317867e-11,-8.53577910688303e-10,6.841874154293216e-06,1.2266980126221945e-08,-4.99669841472914e-07,-8.908870526181018e-10,-2.4479418399901564e-14,-2.95019955918938e-13,-2.1030622964041326e-14,-3.051870138363953e-14,-1.1711504724693e-14,-2.5689977923531692e-14,-2.1641489815963054e-12,-4.4765172905442174e-13,-2.9251998932843014e-06,0.0,-1.440988650451048e-14,-1.4096837988373816e-14,-1.7824295983284785e-14,-1.580074458832109e-14
